NORAD_CAT_ID,OBJECT_NAME,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,TLE_LINE1,TLE_LINE2
65693,STARLINK-35060,2026-03-12T00:37:01.624800,15.31023955,0.00010629,53.1613,324.6601,73.2477,286.8641,1 65693U 25212T   26071.02571325  .00021850  00000-0  72891-3 0  9998,2 65693  53.1613 324.6601 0001063  73.2477 286.8641 15.31023955 27741
65693,STARLINK-35060,2026-03-12T16:17:02.849280,15.31048494,0.00013920,53.1612,321.6279,66.7425,293.3723,1 65693U 25212T   26071.67850520  .00027005  00000-0  89678-3 0  9995,2 65693  53.1612 321.6279 0001392  66.7425 293.3723 15.31048494 27843
65693,STARLINK-35060,2026-03-12T22:33:02.780928,15.31057262,0.00008080,53.1601,320.4077,138.2198,221.8865,1 65693U 25212T   26071.93961552  .00031219  00000-0  10340-2 0  9993,2 65693  53.1601 320.4077 0000808 138.2198 221.8865 15.31057262 27887
65693,STARLINK-35060,2026-03-12T22:33:02.781792,15.31057262,0.00008085,53.1601,320.4077,138.2198,221.8865,1 65693U 25212T   26071.93961553  .00031219  00000-0  10340-2 0  9994,2 65693  53.1601 320.4077 0000808 138.2198 221.8865 15.31057262 27887
65693,STARLINK-35060,2026-03-13T01:41:03.266016,15.31043903,0.00010008,53.1595,319.8030,89.9160,270.1956,1 65693U 25212T   26072.07017669  .00027663  00000-0  91839-3 0  9991,2 65693  53.1595 319.8030 0001001  89.9160 270.1956 15.31043903 27905
65693,STARLINK-35060,2026-03-13T22:03:04.379616,15.31056092,0.00012448,53.1602,315.8571,116.6944,243.4185,1 65693U 25212T   26072.91880069  .00028037  00000-0  93024-3 0  9990,2 65693  53.1602 315.8571 0001245 116.6944 243.4185 15.31056092 28033
65693,STARLINK-35060,2026-03-14T09:01:05.164608,15.31045820,0.00011878,53.1596,313.7303,86.4076,273.7061,1 65693U 25212T   26073.37575422  .00035139  00000-0  11622-2 0  9999,2 65693  53.1596 313.7303 0001188  86.4076 273.7061 15.31045820 28105
65693,STARLINK-35060,2026-03-14T21:33:05.900544,15.31048190,0.00010451,53.1592,311.3009,100.0809,260.0310,1 65693U 25212T   26073.89798496  .00034136  00000-0  11294-2 0  9995,2 65693  53.1592 311.3009 0001045 100.0809 260.0310 15.31048190 28184
65693,STARLINK-35060,2026-03-14T23:07:06.096000,15.31049780,0.00013104,53.1588,310.9975,76.7762,283.3386,1 65693U 25212T   26073.96326500  .00014471  00000-0  48688-3 0  9994,2 65693  53.1588 310.9975 0001310  76.7762 283.3386 15.31049780 28196
65693,STARLINK-35060,2026-03-15T08:31:06.933504,15.31039383,0.00012877,53.1597,309.1736,86.6544,273.4604,1 65693U 25212T   26074.35494136  .00014455  00000-0  48649-3 0  9998,2 65693  53.1597 309.1736 0001288  86.6544 273.4604 15.31039383 28251
65693,STARLINK-35060,2026-03-15T22:37:08.217408,15.31034613,0.00011004,53.1589,306.4417,93.4586,266.6541,1 65693U 25212T   26074.94245622  .00027950  00000-0  92803-3 0  9992,2 65693  53.1589 306.4417 0001100  93.4586 266.6541 15.31034613 28348
65693,STARLINK-35060,2026-03-16T20:33:09.312192,15.31047273,0.00007510,53.1581,302.1906,76.7755,283.3330,1 65693U 25212T   26075.85635778  .00019864  00000-0  66345-3 0  9995,2 65693  53.1581 302.1906 0000751  76.7755 283.3330 15.31047273 28482
65693,STARLINK-35060,2026-03-16T22:07:09.511104,15.31043943,0.00009830,53.1573,301.8869,68.7013,291.4093,1 65693U 25212T   26075.92163786  .00015403  00000-0  51749-3 0  9995,2 65693  53.1573 301.8869 0000983  68.7013 291.4093 15.31043943 28499
65693,STARLINK-35060,2026-03-16T22:07:09.511104,15.31043943,0.00009834,53.1573,301.8870,68.7013,291.4093,1 65693U 25212T   26075.92163786  .00015403  00000-0  51749-3 0  9995,2 65693  53.1573 301.8870 0000983  68.7013 291.4093 15.31043943 28491
65693,STARLINK-35060,2026-03-17T15:21:10.502496,15.31043384,0.00012147,53.1575,298.5500,95.8021,264.3119,1 65693U 25212T   26076.63970489  .00008155  00000-0  27985-3 0  9991,2 65693  53.1575 298.5500 0001215  95.8021 264.3119 15.31043384 28604
65693,STARLINK-35060,2026-03-17T21:37:37.746048,15.29053558,0.00125240,53.1578,297.3363,35.0041,325.1780,1 65693U 25212T   26076.90113132 -.01415731  00000-0 -54392-1 0  9990,2 65693  53.1578 297.3363 0012524  35.0041 325.1780 15.29053558 28649
65693,STARLINK-35060,2026-03-17T21:37:37.746048,15.29053558,0.00125239,53.1578,297.3363,35.0041,325.1780,1 65693U 25212T   26076.90113132 -.01415731  00000-0 -54392-1 0  9990,2 65693  53.1578 297.3363 0012524  35.0041 325.1780 15.29053558 28649
65693,STARLINK-35060,2026-03-18T06:00:02.000160,15.31045880,0.00011223,53.1570,295.7123,91.4295,34.4415,1 65693U 25212T   26077.25002315 -.00023621  00000-0 -76739-3 0  9992,2 65693  53.1570 295.7123 0001122  91.4295  34.4415 15.31045880  5839
65693,STARLINK-35060,2026-03-18T08:00:01.999008,15.31036301,0.00011880,53.1572,295.3242,91.5127,133.9289,1 65693U 25212T   26077.33335647 -.00008915  00000-0 -28172-3 0  9995,2 65693  53.1572 295.3242 0001188  91.5127 133.9289 15.31036301  5849
65693,STARLINK-35060,2026-03-18T14:51:18.675360,15.30970007,0.00054674,53.1583,293.9953,50.7369,309.4117,1 65693U 25212T   26077.61896615  .00026429  00000-0  87985-3 0  9998,2 65693  53.1583 293.9953 0005467  50.7369 309.4117 15.30970007 28757
65693,STARLINK-35060,2026-03-18T21:07:14.763936,15.31171987,0.00034510,53.1584,292.7810,42.7617,317.3652,1 65693U 25212T   26077.88003199 -.00127441  00000-0 -42334-2 0  9990,2 65693  53.1584 292.7810 0003451  42.7617 317.3652 15.31171987 28792
65693,STARLINK-35060,2026-03-18T21:07:14.764800,15.31171987,0.00034508,53.1584,292.7810,42.7617,317.3652,1 65693U 25212T   26077.88003200 -.00127441  00000-0 -42334-2 0  9993,2 65693  53.1584 292.7810 0003451  42.7617 317.3652 15.31171987 28792
65693,STARLINK-35060,2026-03-19T20:37:14.492064,15.31034388,0.00012730,53.1589,288.2277,112.7301,247.3835,1 65693U 25212T   26078.85919551  .00020024  00000-0  66894-3 0  9991,2 65693  53.1589 288.2277 0001273 112.7301 247.3835 15.31034388 28947
65693,STARLINK-35060,2026-03-19T20:37:14.492928,15.31034389,0.00012729,53.1589,288.2277,112.7301,247.3835,1 65693U 25212T   26078.85919552  .00020024  00000-0  66894-3 0  9992,2 65693  53.1589 288.2277 0001273 112.7301 247.3835 15.31034389 28948
65693,STARLINK-35060,2026-03-19T23:45:14.807808,15.31032323,0.00011470,53.1589,287.6205,87.9243,272.1889,1 65693U 25212T   26078.98975472  .00021111  00000-0  70456-3 0  9996,2 65693  53.1589 287.6205 0001147  87.9243 272.1889 15.31032323 28963
65693,STARLINK-35060,2026-03-19T23:45:14.807808,15.31032323,0.00011466,53.1589,287.6205,87.9243,272.1889,1 65693U 25212T   26078.98975472  .00021111  00000-0  70456-3 0  9996,2 65693  53.1589 287.6205 0001147  87.9243 272.1889 15.31032323 28963
