analysis_split,freshness_bin,geometry_dimension,geometry_level,metric,n,median,p90
CONFIRMATORY_JUNE,24-36 h,satellite_norad_id,58380,score_orbit_hz,6,7.613012796584631,
CONFIRMATORY_JUNE,24-36 h,satellite_norad_id,58380,abs_delta_k_orbit_hz_per_s,6,7.041740976875264,
CONFIRMATORY_JUNE,24-36 h,satellite_norad_id,65405,raw_rms_hz,6,2013.4990131882946,
CONFIRMATORY_JUNE,24-36 h,satellite_norad_id,65405,score_orbit_hz,6,119.09662974223883,
CONFIRMATORY_JUNE,24-36 h,satellite_norad_id,65405,abs_delta_k_orbit_hz_per_s,6,29.582037038717385,
CONFIRMATORY_JUNE,24-36 h,satellite_norad_id,65407,raw_rms_hz,6,2269.5315193457664,
CONFIRMATORY_JUNE,24-36 h,satellite_norad_id,65407,score_orbit_hz,6,13.509720351981558,
CONFIRMATORY_JUNE,24-36 h,satellite_norad_id,65407,abs_delta_k_orbit_hz_per_s,6,9.080769166689212,
CONFIRMATORY_JUNE,24-36 h,satellite_norad_id,65409,raw_rms_hz,6,3212.5268307912447,
CONFIRMATORY_JUNE,24-36 h,satellite_norad_id,65409,score_orbit_hz,6,10.362786142421019,
CONFIRMATORY_JUNE,24-36 h,satellite_norad_id,65409,abs_delta_k_orbit_hz_per_s,6,10.013967768368051,
CONFIRMATORY_JUNE,24-36 h,satellite_norad_id,65410,raw_rms_hz,6,1564.4953275818316,
CONFIRMATORY_JUNE,24-36 h,satellite_norad_id,65410,score_orbit_hz,6,92.28656425002328,
CONFIRMATORY_JUNE,24-36 h,satellite_norad_id,65410,abs_delta_k_orbit_hz_per_s,6,21.465779979338677,
CONFIRMATORY_JUNE,24-36 h,satellite_norad_id,65411,raw_rms_hz,6,2415.5765139449322,
CONFIRMATORY_JUNE,24-36 h,satellite_norad_id,65411,score_orbit_hz,6,34.015349242916955,
CONFIRMATORY_JUNE,24-36 h,satellite_norad_id,65411,abs_delta_k_orbit_hz_per_s,6,2.9518397498673004,
CONFIRMATORY_JUNE,24-36 h,satellite_norad_id,65421,raw_rms_hz,6,3492.1709191245204,
CONFIRMATORY_JUNE,24-36 h,satellite_norad_id,65421,score_orbit_hz,6,58.079798114535016,
CONFIRMATORY_JUNE,24-36 h,satellite_norad_id,65421,abs_delta_k_orbit_hz_per_s,6,7.106840766491188,
CONFIRMATORY_JUNE,24-36 h,satellite_norad_id,65686,raw_rms_hz,6,3018.9811961063865,
CONFIRMATORY_JUNE,24-36 h,satellite_norad_id,65686,score_orbit_hz,6,121.05041399134981,
CONFIRMATORY_JUNE,24-36 h,satellite_norad_id,65686,abs_delta_k_orbit_hz_per_s,6,32.11313615906876,
CONFIRMATORY_JUNE,24-36 h,satellite_norad_id,65693,raw_rms_hz,6,2706.455476625969,
CONFIRMATORY_JUNE,24-36 h,satellite_norad_id,65693,score_orbit_hz,6,54.55311357105999,
CONFIRMATORY_JUNE,24-36 h,satellite_norad_id,65693,abs_delta_k_orbit_hz_per_s,6,6.985900513877449,
CONFIRMATORY_JUNE,6-9 h,satellite_norad_id,44714,raw_rms_hz,6,271.8144172242396,
CONFIRMATORY_JUNE,6-9 h,satellite_norad_id,44714,score_orbit_hz,6,8.558424791923848,
CONFIRMATORY_JUNE,6-9 h,satellite_norad_id,44714,abs_delta_k_orbit_hz_per_s,6,2.3430279846736086,
CONFIRMATORY_JUNE,6-9 h,satellite_norad_id,45230,raw_rms_hz,6,436.7895828324574,
CONFIRMATORY_JUNE,6-9 h,satellite_norad_id,45230,score_orbit_hz,6,26.175596191893945,
CONFIRMATORY_JUNE,6-9 h,satellite_norad_id,45230,abs_delta_k_orbit_hz_per_s,6,1.2542017623017796,
CONFIRMATORY_JUNE,6-9 h,satellite_norad_id,47383,raw_rms_hz,6,457.32712138512875,
CONFIRMATORY_JUNE,6-9 h,satellite_norad_id,47383,score_orbit_hz,6,26.505135674407196,
CONFIRMATORY_JUNE,6-9 h,satellite_norad_id,47383,abs_delta_k_orbit_hz_per_s,6,1.690659423154351,
CONFIRMATORY_JUNE,6-9 h,satellite_norad_id,47749,raw_rms_hz,6,421.5033781631207,
CONFIRMATORY_JUNE,6-9 h,satellite_norad_id,47749,score_orbit_hz,6,4.5536213761108275,
CONFIRMATORY_JUNE,6-9 h,satellite_norad_id,47749,abs_delta_k_orbit_hz_per_s,6,1.854441103438485,
CONFIRMATORY_JUNE,6-9 h,satellite_norad_id,47767,raw_rms_hz,6,447.92928435028847,
CONFIRMATORY_JUNE,6-9 h,satellite_norad_id,47767,score_orbit_hz,6,16.699040846186428,
CONFIRMATORY_JUNE,6-9 h,satellite_norad_id,47767,abs_delta_k_orbit_hz_per_s,6,4.18317322380514,
CONFIRMATORY_JUNE,6-9 h,satellite_norad_id,47844,raw_rms_hz,6,338.00693946693696,
CONFIRMATORY_JUNE,6-9 h,satellite_norad_id,47844,score_orbit_hz,6,13.719677667147753,
CONFIRMATORY_JUNE,6-9 h,satellite_norad_id,47844,abs_delta_k_orbit_hz_per_s,6,4.216291202280903,
CONFIRMATORY_JUNE,6-9 h,satellite_norad_id,48111,raw_rms_hz,6,234.1310611949717,
CONFIRMATORY_JUNE,6-9 h,satellite_norad_id,48111,score_orbit_hz,6,9.805831931505669,
CONFIRMATORY_JUNE,6-9 h,satellite_norad_id,48111,abs_delta_k_orbit_hz_per_s,6,1.3079042525974807,
CONFIRMATORY_JUNE,6-9 h,satellite_norad_id,48309,raw_rms_hz,6,126.57753602940807,
CONFIRMATORY_JUNE,6-9 h,satellite_norad_id,48309,score_orbit_hz,6,3.1250392889847722,
CONFIRMATORY_JUNE,6-9 h,satellite_norad_id,48309,abs_delta_k_orbit_hz_per_s,6,0.9807000945952131,
CONFIRMATORY_JUNE,6-9 h,satellite_norad_id,48458,raw_rms_hz,6,453.987801685703,
CONFIRMATORY_JUNE,6-9 h,satellite_norad_id,48458,score_orbit_hz,6,20.283364579224152,
CONFIRMATORY_JUNE,6-9 h,satellite_norad_id,48458,abs_delta_k_orbit_hz_per_s,6,5.1778183018196735,
CONFIRMATORY_JUNE,6-9 h,satellite_norad_id,48672,raw_rms_hz,6,485.14184401277026,
CONFIRMATORY_JUNE,6-9 h,satellite_norad_id,48672,score_orbit_hz,6,9.060677331210506,
CONFIRMATORY_JUNE,6-9 h,satellite_norad_id,48672,abs_delta_k_orbit_hz_per_s,6,0.3187050514281712,
CONFIRMATORY_JUNE,6-9 h,satellite_norad_id,58380,raw_rms_hz,6,4879.517166870402,
CONFIRMATORY_JUNE,6-9 h,satellite_norad_id,58380,score_orbit_hz,6,262.87557292077474,
CONFIRMATORY_JUNE,6-9 h,satellite_norad_id,58380,abs_delta_k_orbit_hz_per_s,6,84.697605962365,
CONFIRMATORY_JUNE,6-9 h,satellite_norad_id,60265,raw_rms_hz,6,7672.392308934184,
CONFIRMATORY_JUNE,6-9 h,satellite_norad_id,60265,score_orbit_hz,6,108.13805486915824,
CONFIRMATORY_JUNE,6-9 h,satellite_norad_id,60265,abs_delta_k_orbit_hz_per_s,6,22.069388574724293,
CONFIRMATORY_JUNE,6-9 h,satellite_norad_id,65405,raw_rms_hz,6,41.55873056026864,
CONFIRMATORY_JUNE,6-9 h,satellite_norad_id,65405,score_orbit_hz,6,1.801421351699441,
CONFIRMATORY_JUNE,6-9 h,satellite_norad_id,65405,abs_delta_k_orbit_hz_per_s,6,0.2467822288218661,
CONFIRMATORY_JUNE,6-9 h,satellite_norad_id,65407,raw_rms_hz,6,829.0671442956699,
CONFIRMATORY_JUNE,6-9 h,satellite_norad_id,65407,score_orbit_hz,6,49.75887069483312,
CONFIRMATORY_JUNE,6-9 h,satellite_norad_id,65407,abs_delta_k_orbit_hz_per_s,6,12.828923265597362,
CONFIRMATORY_JUNE,6-9 h,satellite_norad_id,65409,raw_rms_hz,6,100.83697343798562,
CONFIRMATORY_JUNE,6-9 h,satellite_norad_id,65409,score_orbit_hz,6,4.273454341459264,
CONFIRMATORY_JUNE,6-9 h,satellite_norad_id,65409,abs_delta_k_orbit_hz_per_s,6,0.4446800883518587,
CONFIRMATORY_JUNE,6-9 h,satellite_norad_id,65410,raw_rms_hz,6,92.79801568794693,
CONFIRMATORY_JUNE,6-9 h,satellite_norad_id,65410,score_orbit_hz,6,4.229622521707887,
CONFIRMATORY_JUNE,6-9 h,satellite_norad_id,65410,abs_delta_k_orbit_hz_per_s,6,0.9340934179498687,
CONFIRMATORY_JUNE,6-9 h,satellite_norad_id,65411,raw_rms_hz,6,1425.3337049070974,
CONFIRMATORY_JUNE,6-9 h,satellite_norad_id,65411,score_orbit_hz,6,37.031350774390546,
CONFIRMATORY_JUNE,6-9 h,satellite_norad_id,65411,abs_delta_k_orbit_hz_per_s,6,11.367704928129335,
CONFIRMATORY_JUNE,6-9 h,satellite_norad_id,65421,raw_rms_hz,6,515.4013780876198,
CONFIRMATORY_JUNE,6-9 h,satellite_norad_id,65421,score_orbit_hz,6,9.88198417204081,
CONFIRMATORY_JUNE,6-9 h,satellite_norad_id,65421,abs_delta_k_orbit_hz_per_s,6,3.053476910865983,
CONFIRMATORY_JUNE,6-9 h,satellite_norad_id,65686,raw_rms_hz,5,209.87823500334653,
CONFIRMATORY_JUNE,6-9 h,satellite_norad_id,65686,score_orbit_hz,5,1.7302657402622843,
CONFIRMATORY_JUNE,6-9 h,satellite_norad_id,65686,abs_delta_k_orbit_hz_per_s,5,0.2024315205154945,
CONFIRMATORY_JUNE,6-9 h,satellite_norad_id,65693,raw_rms_hz,6,389.48848648853584,
CONFIRMATORY_JUNE,6-9 h,satellite_norad_id,65693,score_orbit_hz,6,2.9895872222419206,
CONFIRMATORY_JUNE,6-9 h,satellite_norad_id,65693,abs_delta_k_orbit_hz_per_s,6,1.1518526017256105,
CONFIRMATORY_JUNE,9-12 h,satellite_norad_id,44714,raw_rms_hz,6,379.4744128337192,
CONFIRMATORY_JUNE,9-12 h,satellite_norad_id,44714,score_orbit_hz,6,11.02101991199491,
CONFIRMATORY_JUNE,9-12 h,satellite_norad_id,44714,abs_delta_k_orbit_hz_per_s,6,0.48857697169658415,
CONFIRMATORY_JUNE,9-12 h,satellite_norad_id,45230,raw_rms_hz,6,567.312301210728,
CONFIRMATORY_JUNE,9-12 h,satellite_norad_id,45230,score_orbit_hz,6,4.921191860668632,
CONFIRMATORY_JUNE,9-12 h,satellite_norad_id,45230,abs_delta_k_orbit_hz_per_s,6,0.44327081370643706,
CONFIRMATORY_JUNE,9-12 h,satellite_norad_id,47383,raw_rms_hz,6,1802.119212165856,
CONFIRMATORY_JUNE,9-12 h,satellite_norad_id,47383,score_orbit_hz,6,44.11551145443056,
CONFIRMATORY_JUNE,9-12 h,satellite_norad_id,47383,abs_delta_k_orbit_hz_per_s,6,6.723604764741671,
CONFIRMATORY_JUNE,9-12 h,satellite_norad_id,47749,raw_rms_hz,6,166.68997496058614,
CONFIRMATORY_JUNE,9-12 h,satellite_norad_id,47749,score_orbit_hz,6,12.639733922566489,
CONFIRMATORY_JUNE,9-12 h,satellite_norad_id,47749,abs_delta_k_orbit_hz_per_s,6,2.806838595684342,
CONFIRMATORY_JUNE,9-12 h,satellite_norad_id,47767,raw_rms_hz,6,581.4218924252151,
CONFIRMATORY_JUNE,9-12 h,satellite_norad_id,47767,score_orbit_hz,6,4.462504864902552,
CONFIRMATORY_JUNE,9-12 h,satellite_norad_id,47767,abs_delta_k_orbit_hz_per_s,6,1.4892761115483175,
CONFIRMATORY_JUNE,9-12 h,satellite_norad_id,47844,raw_rms_hz,3,147.4720484674815,
CONFIRMATORY_JUNE,9-12 h,satellite_norad_id,47844,score_orbit_hz,3,1.0054593476453786,
CONFIRMATORY_JUNE,9-12 h,satellite_norad_id,47844,abs_delta_k_orbit_hz_per_s,3,0.4387250781248383,
CONFIRMATORY_JUNE,9-12 h,satellite_norad_id,48111,raw_rms_hz,6,180.33707437355054,
CONFIRMATORY_JUNE,9-12 h,satellite_norad_id,48111,score_orbit_hz,6,1.6982594998642377,
CONFIRMATORY_JUNE,9-12 h,satellite_norad_id,48111,abs_delta_k_orbit_hz_per_s,6,0.4398176384879949,
CONFIRMATORY_JUNE,9-12 h,satellite_norad_id,48309,raw_rms_hz,6,626.4413494974234,
CONFIRMATORY_JUNE,9-12 h,satellite_norad_id,48309,score_orbit_hz,6,18.636253218273893,
CONFIRMATORY_JUNE,9-12 h,satellite_norad_id,48309,abs_delta_k_orbit_hz_per_s,6,3.423696641755572,
CONFIRMATORY_JUNE,9-12 h,satellite_norad_id,48458,raw_rms_hz,6,318.4479276589964,
CONFIRMATORY_JUNE,9-12 h,satellite_norad_id,48458,score_orbit_hz,6,5.948225356613024,
CONFIRMATORY_JUNE,9-12 h,satellite_norad_id,48458,abs_delta_k_orbit_hz_per_s,6,1.3570093241146428,
CONFIRMATORY_JUNE,9-12 h,satellite_norad_id,48672,raw_rms_hz,6,492.549361450202,
CONFIRMATORY_JUNE,9-12 h,satellite_norad_id,48672,score_orbit_hz,6,7.190929519159838,
CONFIRMATORY_JUNE,9-12 h,satellite_norad_id,48672,abs_delta_k_orbit_hz_per_s,6,1.3189532498844336,
CONFIRMATORY_JUNE,9-12 h,satellite_norad_id,58380,raw_rms_hz,6,6906.410842118096,
CONFIRMATORY_JUNE,9-12 h,satellite_norad_id,58380,score_orbit_hz,6,307.14544706917474,
CONFIRMATORY_JUNE,9-12 h,satellite_norad_id,58380,abs_delta_k_orbit_hz_per_s,6,60.54860409091602,
CONFIRMATORY_JUNE,9-12 h,satellite_norad_id,60265,raw_rms_hz,6,6330.98452428547,
CONFIRMATORY_JUNE,9-12 h,satellite_norad_id,60265,score_orbit_hz,6,373.02306712447376,
CONFIRMATORY_JUNE,9-12 h,satellite_norad_id,60265,abs_delta_k_orbit_hz_per_s,6,94.24126269987565,
CONFIRMATORY_JUNE,9-12 h,satellite_norad_id,65405,raw_rms_hz,6,1226.009089285592,
CONFIRMATORY_JUNE,9-12 h,satellite_norad_id,65405,score_orbit_hz,6,12.91634161910336,
CONFIRMATORY_JUNE,9-12 h,satellite_norad_id,65405,abs_delta_k_orbit_hz_per_s,6,2.38489325728636,
CONFIRMATORY_JUNE,9-12 h,satellite_norad_id,65407,raw_rms_hz,6,388.69717951406943,
CONFIRMATORY_JUNE,9-12 h,satellite_norad_id,65407,score_orbit_hz,6,17.736314448494067,
CONFIRMATORY_JUNE,9-12 h,satellite_norad_id,65407,abs_delta_k_orbit_hz_per_s,6,0.8463738998239592,
CONFIRMATORY_JUNE,9-12 h,satellite_norad_id,65409,raw_rms_hz,6,238.46942211779464,
CONFIRMATORY_JUNE,9-12 h,satellite_norad_id,65409,score_orbit_hz,6,11.250322585305158,
CONFIRMATORY_JUNE,9-12 h,satellite_norad_id,65409,abs_delta_k_orbit_hz_per_s,6,0.6916079300285835,
CONFIRMATORY_JUNE,9-12 h,satellite_norad_id,65410,raw_rms_hz,6,1068.3483125149066,
CONFIRMATORY_JUNE,9-12 h,satellite_norad_id,65410,score_orbit_hz,6,52.08927230958029,
CONFIRMATORY_JUNE,9-12 h,satellite_norad_id,65410,abs_delta_k_orbit_hz_per_s,6,5.474017630828742,
CONFIRMATORY_JUNE,9-12 h,satellite_norad_id,65411,raw_rms_hz,6,840.1036037267725,
CONFIRMATORY_JUNE,9-12 h,satellite_norad_id,65411,score_orbit_hz,6,4.77787732843734,
CONFIRMATORY_JUNE,9-12 h,satellite_norad_id,65411,abs_delta_k_orbit_hz_per_s,6,1.4532537239938117,
CONFIRMATORY_JUNE,9-12 h,satellite_norad_id,65421,raw_rms_hz,6,907.9275844310175,
CONFIRMATORY_JUNE,9-12 h,satellite_norad_id,65421,score_orbit_hz,6,26.144536558045544,
CONFIRMATORY_JUNE,9-12 h,satellite_norad_id,65421,abs_delta_k_orbit_hz_per_s,6,3.573507401654484,
CONFIRMATORY_JUNE,9-12 h,satellite_norad_id,65686,raw_rms_hz,6,62.288463084966764,
CONFIRMATORY_JUNE,9-12 h,satellite_norad_id,65686,score_orbit_hz,6,3.460362072482543,
CONFIRMATORY_JUNE,9-12 h,satellite_norad_id,65686,abs_delta_k_orbit_hz_per_s,6,1.0281832639027504,
CONFIRMATORY_JUNE,9-12 h,satellite_norad_id,65693,raw_rms_hz,6,581.887695810429,
CONFIRMATORY_JUNE,9-12 h,satellite_norad_id,65693,score_orbit_hz,6,33.355960958264376,
CONFIRMATORY_JUNE,9-12 h,satellite_norad_id,65693,abs_delta_k_orbit_hz_per_s,6,8.137259776651515,
CONFIRMATORY_JUNE,0-6 h,month,2026-06,raw_rms_hz,112,194.43881162541618,1061.7410752550263
CONFIRMATORY_JUNE,0-6 h,month,2026-06,score_orbit_hz,112,7.6313613312201936,63.91302198351019
CONFIRMATORY_JUNE,0-6 h,month,2026-06,abs_delta_k_orbit_hz_per_s,112,1.322424717695861,6.788307324656106
CONFIRMATORY_JUNE,12-18 h,month,2026-06,raw_rms_hz,120,775.8004999686825,4751.155924423008
CONFIRMATORY_JUNE,12-18 h,month,2026-06,score_orbit_hz,120,40.776659996689986,345.13117263861193
CONFIRMATORY_JUNE,12-18 h,month,2026-06,abs_delta_k_orbit_hz_per_s,120,4.726281421213541,27.990682990327848
CONFIRMATORY_JUNE,18-24 h,month,2026-06,raw_rms_hz,120,947.7094043472339,4248.096083871184
CONFIRMATORY_JUNE,18-24 h,month,2026-06,score_orbit_hz,120,18.52248847433986,141.04339217544373
CONFIRMATORY_JUNE,18-24 h,month,2026-06,abs_delta_k_orbit_hz_per_s,120,4.566431692275721,25.129360499661928
CONFIRMATORY_JUNE,24-36 h,month,2026-06,raw_rms_hz,114,2210.961561713825,7640.605758516399
CONFIRMATORY_JUNE,24-36 h,month,2026-06,score_orbit_hz,114,40.59480159100032,348.3409262982023
CONFIRMATORY_JUNE,24-36 h,month,2026-06,abs_delta_k_orbit_hz_per_s,114,7.657081536878543,43.49673462584814
CONFIRMATORY_JUNE,6-9 h,month,2026-06,raw_rms_hz,119,301.4273109554708,2040.7448756282354
CONFIRMATORY_JUNE,6-9 h,month,2026-06,score_orbit_hz,119,13.67105777600313,107.37874667837494
CONFIRMATORY_JUNE,6-9 h,month,2026-06,abs_delta_k_orbit_hz_per_s,119,1.615767360225291,12.679512936649099
CONFIRMATORY_JUNE,9-12 h,month,2026-06,raw_rms_hz,117,499.961174238627,4192.148152292488
CONFIRMATORY_JUNE,9-12 h,month,2026-06,score_orbit_hz,117,11.16477115098319,231.99879674282934
CONFIRMATORY_JUNE,9-12 h,month,2026-06,abs_delta_k_orbit_hz_per_s,117,1.684744767219791,36.98081866850874
CONFIRMATORY_JUNE,0-6 h,station_id,controlled_example_station,raw_rms_hz,112,194.43881162541618,1061.7410752550263
CONFIRMATORY_JUNE,0-6 h,station_id,controlled_example_station,score_orbit_hz,112,7.6313613312201936,63.91302198351019
CONFIRMATORY_JUNE,0-6 h,station_id,controlled_example_station,abs_delta_k_orbit_hz_per_s,112,1.322424717695861,6.788307324656106
CONFIRMATORY_JUNE,12-18 h,station_id,controlled_example_station,raw_rms_hz,120,775.8004999686825,4751.155924423008
CONFIRMATORY_JUNE,12-18 h,station_id,controlled_example_station,score_orbit_hz,120,40.776659996689986,345.13117263861193
CONFIRMATORY_JUNE,12-18 h,station_id,controlled_example_station,abs_delta_k_orbit_hz_per_s,120,4.726281421213541,27.990682990327848
CONFIRMATORY_JUNE,18-24 h,station_id,controlled_example_station,raw_rms_hz,120,947.7094043472339,4248.096083871184
CONFIRMATORY_JUNE,18-24 h,station_id,controlled_example_station,score_orbit_hz,120,18.52248847433986,141.04339217544373
CONFIRMATORY_JUNE,18-24 h,station_id,controlled_example_station,abs_delta_k_orbit_hz_per_s,120,4.566431692275721,25.129360499661928
CONFIRMATORY_JUNE,24-36 h,station_id,controlled_example_station,raw_rms_hz,114,2210.961561713825,7640.605758516399
CONFIRMATORY_JUNE,24-36 h,station_id,controlled_example_station,score_orbit_hz,114,40.59480159100032,348.3409262982023
CONFIRMATORY_JUNE,24-36 h,station_id,controlled_example_station,abs_delta_k_orbit_hz_per_s,114,7.657081536878543,43.49673462584814
CONFIRMATORY_JUNE,6-9 h,station_id,controlled_example_station,raw_rms_hz,119,301.4273109554708,2040.7448756282354
CONFIRMATORY_JUNE,6-9 h,station_id,controlled_example_station,score_orbit_hz,119,13.67105777600313,107.37874667837494
CONFIRMATORY_JUNE,6-9 h,station_id,controlled_example_station,abs_delta_k_orbit_hz_per_s,119,1.615767360225291,12.679512936649099
CONFIRMATORY_JUNE,9-12 h,station_id,controlled_example_station,raw_rms_hz,117,499.961174238627,4192.148152292488
CONFIRMATORY_JUNE,9-12 h,station_id,controlled_example_station,score_orbit_hz,117,11.16477115098319,231.99879674282934
CONFIRMATORY_JUNE,9-12 h,station_id,controlled_example_station,abs_delta_k_orbit_hz_per_s,117,1.684744767219791,36.98081866850874
